book	chapter	verse_order	sentence_order	sentence
Psa 	99 	6 	1 	Moses and Aaron among his priests, and Samuel among them that call upon his name; they called upon the LORD, and he answered them.
Psa 	99 	7 	1 	He spake unto them in the cloudy pillar: they kept his testimonies, and the ordinance that he gave them.
Psa 	99 	8 	1 	Thou answeredst them, O LORD our God: thou wast a God that forgavest them, though thou tookest vengeance of their inventions.
Psa 	99 	9 	1 	Exalt the LORD our God, and worship at his holy hill; for the LORD our God is holy.
Psa 	100 	1 	1 	Make a joyful noise unto the LORD, all ye lands.
Psa 	100 	2 	1 	Serve the LORD with gladness: come before his presence with singing.
Psa 	100 	3 	1 	Know ye that the LORD he is God: it is he that hath made us, and not we ourselves; we are his people, and the sheep of his pasture.
Psa 	100 	4 	1 	Enter into his gates with thanksgiving, and into his courts with praise: be thankful unto him, and bless his name.
Psa 	100 	5 	1 	For the LORD is good; his mercy is everlasting; and his truth endureth to all generations.
Psa 	101 	1 	1 	I will sing of mercy and judgment: unto thee, O LORD, will I sing.
Psa 	101 	2 	1 	I will behave myself wisely in a perfect way.
Psa 	101 	2 	2 	O when wilt thou come unto me?
Psa 	101 	2 	3 	I will walk within my house with a perfect heart.
Psa 	101 	3 	1 	I will set no wicked thing before mine eyes: I hate the work of them that turn aside; it shall not cleave to me.
Psa 	101 	4 	1 	A froward heart shall depart from me: I will not know a wicked person.
Psa 	101 	5 	1 	Whoso privily slandereth his neighbour, him will I cut off: him that hath an high look and a proud heart will not I suffer.
Psa 	101 	6 	1 	Mine eyes shall be upon the faithful of the land, that they may dwell with me: he that walketh in a perfect way, he shall serve me.
Psa 	101 	7 	1 	He that worketh deceit shall not dwell within my house: he that telleth lies shall not tarry in my sight.
Psa 	101 	8 	1 	I will early destroy all the wicked of the land; that I may cut off all wicked doers from the city of the LORD.
Psa 	102 	1 	1 	Hear my prayer, O LORD, and let my cry come unto thee.
Psa 	102 	2 	1 	Hide not thy face from me in the day when I am in trouble; incline thine ear unto me: in the day when I call answer me speedily.
Psa 	102 	3 	1 	For my days are consumed like smoke, and my bones are burned as an hearth.
Psa 	102 	4 	1 	My heart is smitten, and withered like grass; so that I forget to eat my bread.
Psa 	102 	5 	1 	By reason of the voice of my groaning my bones cleave to my skin.
Psa 	102 	6 	1 	I am like a pelican of the wilderness: I am like an owl of the desert.
Psa 	102 	7 	1 	I watch, and am as a sparrow alone upon the house top.
Psa 	102 	8 	1 	Mine enemies reproach me all the day; and they that are mad against me are sworn against me.
Psa 	102 	9 	1 	For I have eaten ashes like bread, and mingled my drink with weeping.
Psa 	102 	10 	1 	Because of thine indignation and thy wrath: for thou hast lifted me up, and cast me down.
Psa 	102 	11 	1 	My days are like a shadow that declineth; and I am withered like grass.
Psa 	102 	12 	1 	But thou, O LORD, shall endure for ever; and thy remembrance unto all generations.
Psa 	102 	13 	1 	Thou shalt arise, and have mercy upon Zion: for the time to favour her, yea, the set time, is come.
Psa 	102 	14 	1 	For thy servants take pleasure in her stones, and favour the dust thereof.
Psa 	102 	15 	1 	So the heathen shall fear the name of the LORD, and all the kings of the earth thy glory.
Psa 	102 	16 	1 	When the LORD shall build up Zion, he shall appear in his glory.
Psa 	102 	17 	1 	He will regard the prayer of the destitute, and not despise their prayer.
Psa 	102 	18 	1 	This shall be written for the generation to come: and the people which shall be created shall praise the LORD.
Psa 	102 	19 	1 	For he hath looked down from the height of his sanctuary; from heaven did the LORD behold the earth;
Psa 	102 	20 	1 	To hear the groaning of the prisoner; to loose those that are appointed to death;
Psa 	102 	21 	1 	To declare the name of the LORD in Zion, and his praise in Jerusalem;
Psa 	102 	22 	1 	When the people are gathered together, and the kingdoms, to serve the LORD.
Psa 	102 	23 	1 	He weakened my strength in the way; he shortened my days.
Psa 	102 	24 	1 	I said, O my God, take me not away in the midst of my days: thy years are throughout all generations.
Psa 	102 	25 	1 	Of old hast thou laid the foundation of the earth: and the heavens are the work of thy hands.
Psa 	102 	26 	1 	They shall perish, but thou shalt endure: yea, all of them shall wax old like a garment; as a vesture shalt thou change them, and they shall be changed:
Psa 	102 	27 	1 	But thou art the same, and thy years shall have no end.
Psa 	102 	28 	1 	The children of thy servants shall continue, and their seed shall be established before thee.
Psa 	103 	1 	1 	Bless the LORD, O my soul: and all that is within me, bless his holy name.
Psa 	103 	2 	1 	Bless the LORD, O my soul, and forget not all his benefits:
Psa 	103 	3 	1 	Who forgiveth all thine iniquities; who healeth all thy diseases;
Psa 	103 	4 	1 	Who redeemeth thy life from destruction; who crowneth thee with lovingkindness and tender mercies;
Psa 	103 	5 	1 	Who satisfieth thy mouth with good things; so that thy youth is renewed like the eagle's.
Psa 	103 	6 	1 	The LORD executeth righteousness and judgment for all that are oppressed.
Psa 	103 	7 	1 	He made known his ways unto Moses, his acts unto the children of Israel.
Psa 	103 	8 	1 	The LORD is merciful and gracious, slow to anger, and plenteous in mercy.
Psa 	103 	9 	1 	He will not always chide: neither will he keep his anger for ever.
Psa 	103 	10 	1 	He hath not dealt with us after our sins; nor rewarded us according to our iniquities.
Psa 	103 	11 	1 	For as the heaven is high above the earth, so great is his mercy toward them that fear him.
Psa 	103 	12 	1 	As far as the east is from the west, so far hath he removed our transgressions from us.
Psa 	103 	13 	1 	Like as a father pitieth his children, so the LORD pitieth them that fear him.
Psa 	103 	14 	1 	For he knoweth our frame; he remembereth that we are dust.
Psa 	103 	15 	1 	As for man, his days are as grass: as a flower of the field, so he flourisheth.
Psa 	103 	16 	1 	For the wind passeth over it, and it is gone; and the place thereof shall know it no more.
Psa 	103 	17 	1 	But the mercy of the LORD is from everlasting to everlasting upon them that fear him, and his righteousness unto children's children;
Psa 	103 	18 	1 	To such as keep his covenant, and to those that remember his commandments to do them.
Psa 	103 	19 	1 	The LORD hath prepared his throne in the heavens; and his kingdom ruleth over all.
Psa 	103 	20 	1 	Bless the LORD, ye his angels, that excel in strength, that do his commandments, hearkening unto the voice of his word.
Psa 	103 	21 	1 	Bless ye the LORD, all ye his hosts; ye ministers of his, that do his pleasure.
Psa 	103 	22 	1 	Bless the LORD, all his works in all places of his dominion: bless the LORD, O my soul.
Psa 	104 	1 	1 	Bless the LORD, O my soul.
Psa 	104 	1 	2 	O LORD my God, thou art very great; thou art clothed with honour and majesty.
Psa 	104 	2 	1 	Who coverest thyself with light as with a garment: who stretchest out the heavens like a curtain:
Psa 	104 	3 	1 	Who layeth the beams of his chambers in the waters: who maketh the clouds his chariot: who walketh upon the wings of the wind:
Psa 	104 	4 	1 	Who maketh his angels spirits; his ministers a flaming fire:
Psa 	104 	5 	1 	Who laid the foundations of the earth, that it should not be removed for ever.
Psa 	104 	6 	1 	Thou coveredst it with the deep as with a garment: the waters stood above the mountains.
Psa 	104 	7 	1 	At thy rebuke they fled; at the voice of thy thunder they hasted away.
Psa 	104 	8 	1 	They go up by the mountains; they go down by the valleys unto the place which thou hast founded for them.
Psa 	104 	9 	1 	Thou hast set a bound that they may not pass over; that they turn not again to cover the earth.
Psa 	104 	10 	1 	He sendeth the springs into the valleys, which run among the hills.
Psa 	104 	11 	1 	They give drink to every beast of the field: the wild asses quench their thirst.
Psa 	104 	12 	1 	By them shall the fowls of the heaven have their habitation, which sing among the branches.
Psa 	104 	13 	1 	He watereth the hills from his chambers: the earth is satisfied with the fruit of thy works.
Psa 	104 	14 	1 	He causeth the grass to grow for the cattle, and herb for the service of man: that he may bring forth food out of the earth;
Psa 	104 	15 	1 	And wine that maketh glad the heart of man, and oil to make his face to shine, and bread which strengtheneth man's heart.
Psa 	104 	16 	1 	The trees of the LORD are full of sap; the cedars of Lebanon, which he hath planted;
Psa 	104 	17 	1 	Where the birds make their nests: as for the stork, the fir trees are her house.
Psa 	104 	18 	1 	The high hills are a refuge for the wild goats; and the rocks for the conies.
Psa 	104 	19 	1 	He appointed the moon for seasons: the sun knoweth his going down.
Psa 	104 	20 	1 	Thou makest darkness, and it is night: wherein all the beasts of the forest do creep forth.
Psa 	104 	21 	1 	The young lions roar after their prey, and seek their meat from God.
Psa 	104 	22 	1 	The sun ariseth, they gather themselves together, and lay them down in their dens.
Psa 	104 	23 	1 	Man goeth forth unto his work and to his labour until the evening.
Psa 	104 	24 	1 	O LORD, how manifold are thy works!
Psa 	104 	24 	2 	in wisdom hast thou made them all: the earth is full of thy riches.
Psa 	104 	25 	1 	So is this great and wide sea, wherein are things creeping innumerable, both small and great beasts.
Psa 	104 	26 	1 	There go the ships: there is that leviathan, whom thou hast made to play therein.
Psa 	104 	27 	1 	These wait all upon thee; that thou mayest give them their meat in due season.
Psa 	104 	28 	1 	That thou givest them they gather: thou openest thine hand, they are filled with good.
Psa 	104 	29 	1 	Thou hidest thy face, they are troubled: thou takest away their breath, they die, and return to their dust.
Psa 	104 	30 	1 	Thou sendest forth thy spirit, they are created: and thou renewest the face of the earth.
Psa 	104 	31 	1 	The glory of the LORD shall endure for ever: the LORD shall rejoice in his works.
Psa 	104 	32 	1 	He looketh on the earth, and it trembleth: he toucheth the hills, and they smoke.
Psa 	104 	33 	1 	I will sing unto the LORD as long as I live: I will sing praise to my God while I have my being.
Psa 	104 	34 	1 	My meditation of him shall be sweet: I will be glad in the LORD.
Psa 	104 	35 	1 	Let the sinners be consumed out of the earth, and let the wicked be no more.
Psa 	104 	35 	2 	Bless thou the LORD, O my soul.
Psa 	104 	35 	3 	Praise ye the LORD.
Psa 	105 	1 	1 	O give thanks unto the LORD; call upon his name: make known his deeds among the people.
Psa 	105 	2 	1 	Sing unto him, sing psalms unto him: talk ye of all his wondrous works.
Psa 	105 	3 	1 	Glory ye in his holy name: let the heart of them rejoice that seek the LORD.
Psa 	105 	4 	1 	Seek the LORD, and his strength: seek his face evermore.
Psa 	105 	5 	1 	Remember his marvellous works that he hath done; his wonders, and the judgments of his mouth;
Psa 	105 	6 	1 	O ye seed of Abraham his servant, ye children of Jacob his chosen.
Psa 	105 	7 	1 	He is the LORD our God: his judgments are in all the earth.
Psa 	105 	8 	1 	He hath remembered his covenant for ever, the word which he commanded to a thousand generations.
Psa 	105 	9 	1 	Which covenant he made with Abraham, and his oath unto Isaac;
Psa 	105 	10 	1 	And confirmed the same unto Jacob for a law, and to Israel for an everlasting covenant:
Psa 	105 	11 	1 	Saying, Unto thee will I give the land of Canaan, the lot of your inheritance:
Psa 	105 	12 	1 	When they were but a few men in number; yea, very few, and strangers in it.
Psa 	105 	13 	1 	When they went from one nation to another, from one kingdom to another people;
Psa 	105 	14 	1 	He suffered no man to do them wrong: yea, he reproved kings for their sakes;
Psa 	105 	15 	1 	Saying, Touch not mine anointed, and do my prophets no harm.
Psa 	105 	16 	1 	Moreover he called for a famine upon the land: he brake the whole staff of bread.
Psa 	105 	17 	1 	He sent a man before them, even Joseph, who was sold for a servant:
Psa 	105 	18 	1 	Whose feet they hurt with fetters: he was laid in iron:
Psa 	105 	19 	1 	Until the time that his word came: the word of the LORD tried him.
Psa 	105 	20 	1 	The king sent and loosed him; even the ruler of the people, and let him go free.
Psa 	105 	21 	1 	He made him lord of his house, and ruler of all his substance:
Psa 	105 	22 	1 	To bind his princes at his pleasure; and teach his senators wisdom.
Psa 	105 	23 	1 	Israel also came into Egypt; and Jacob sojourned in the land of Ham.
Psa 	105 	24 	1 	And he increased his people greatly; and made them stronger than their enemies.
Psa 	105 	25 	1 	He turned their heart to hate his people, to deal subtilly with his servants.
Psa 	105 	26 	1 	He sent Moses his servant; and Aaron whom he had chosen.
Psa 	105 	27 	1 	They shewed his signs among them, and wonders in the land of Ham.
Psa 	105 	28 	1 	He sent darkness, and made it dark; and they rebelled not against his word.
Psa 	105 	29 	1 	He turned their waters into blood, and slew their fish.
Psa 	105 	30 	1 	Their land brought forth frogs in abundance, in the chambers of their kings.
Psa 	105 	31 	1 	He spake, and there came divers sorts of flies, and lice in all their coasts.
Psa 	105 	32 	1 	He gave them hail for rain, and flaming fire in their land.
Psa 	105 	33 	1 	He smote their vines also and their fig trees; and brake the trees of their coasts.
