book	chapter	verse_order	sentence_order	word_order	word=1	word_or_punct	word_class
Jer 	23 	18 	1 	4 	1 	stood 	NN
Jer 	23 	18 	1 	5 	1 	in 	IN
Jer 	23 	18 	1 	6 	1 	the 	DT
Jer 	23 	18 	1 	7 	1 	counsel 	NN
Jer 	23 	18 	1 	8 	1 	of 	IN
Jer 	23 	18 	1 	9 	1 	the 	DT
Jer 	23 	18 	1 	10 	1 	LORD 	NN
Jer 	23 	18 	1 	11 	0 	,
Jer 	23 	18 	1 	12 	1 	and 	CC
Jer 	23 	18 	1 	13 	1 	hath 	NN
Jer 	23 	18 	1 	14 	1 	perceived 	VBN
Jer 	23 	18 	1 	15 	1 	and 	CC
Jer 	23 	18 	1 	16 	1 	heard 	NN
Jer 	23 	18 	1 	17 	1 	his 	PRP$
Jer 	23 	18 	1 	18 	1 	word 	NN
Jer 	23 	18 	1 	19 	0 	?
Jer 	23 	18 	2 	1 	1 	who 	WP
Jer 	23 	18 	2 	2 	1 	hath 	NN
Jer 	23 	18 	2 	3 	1 	marked 	NNS
Jer 	23 	18 	2 	4 	1 	his 	PRP$
Jer 	23 	18 	2 	5 	1 	word 	NN
Jer 	23 	18 	2 	6 	0 	,
Jer 	23 	18 	2 	7 	1 	and 	CC
Jer 	23 	18 	2 	8 	1 	heard 	NN
Jer 	23 	18 	2 	9 	1 	it 	PRP
Jer 	23 	18 	2 	10 	0 	?
Jer 	23 	19 	1 	1 	1 	Behold 	NN
Jer 	23 	19 	1 	2 	0 	,
Jer 	23 	19 	1 	3 	1 	a 	DT
Jer 	23 	19 	1 	4 	1 	whirlwind 	NN
Jer 	23 	19 	1 	5 	1 	of 	IN
Jer 	23 	19 	1 	6 	1 	the 	DT
Jer 	23 	19 	1 	7 	1 	LORD 	NN
Jer 	23 	19 	1 	8 	1 	is 	VBZ
Jer 	23 	19 	1 	9 	1 	gone 	VBN
Jer 	23 	19 	1 	10 	1 	forth 	NN
Jer 	23 	19 	1 	11 	1 	in 	IN
Jer 	23 	19 	1 	12 	1 	fury 	NN
Jer 	23 	19 	1 	13 	0 	,
Jer 	23 	19 	1 	14 	1 	even 	RB
Jer 	23 	19 	1 	15 	1 	a 	DT
Jer 	23 	19 	1 	16 	1 	grievous 	JJ
Jer 	23 	19 	1 	17 	1 	whirlwind 	NN
Jer 	23 	19 	1 	18 	0 	:
Jer 	23 	19 	1 	19 	1 	it 	PRP
Jer 	23 	19 	1 	20 	1 	shall 	MD
Jer 	23 	19 	1 	21 	1 	fall 	NN
Jer 	23 	19 	1 	22 	1 	grievously 	RB
Jer 	23 	19 	1 	23 	1 	upon 	IN
Jer 	23 	19 	1 	24 	1 	the 	DT
Jer 	23 	19 	1 	25 	1 	head 	NN
Jer 	23 	19 	1 	26 	1 	of 	IN
Jer 	23 	19 	1 	27 	1 	the 	DT
Jer 	23 	19 	1 	28 	1 	wicked 	VBD
Jer 	23 	19 	1 	29 	0 	.
Jer 	23 	20 	1 	1 	1 	The 	DT
Jer 	23 	20 	1 	2 	1 	anger 	NN
Jer 	23 	20 	1 	3 	1 	of 	IN
Jer 	23 	20 	1 	4 	1 	the 	DT
Jer 	23 	20 	1 	5 	1 	LORD 	NN
Jer 	23 	20 	1 	6 	1 	shall 	MD
Jer 	23 	20 	1 	7 	1 	not 	RB
Jer 	23 	20 	1 	8 	1 	return 	NN
Jer 	23 	20 	1 	9 	0 	,
Jer 	23 	20 	1 	10 	1 	until 	IN
Jer 	23 	20 	1 	11 	1 	he 	PRP
Jer 	23 	20 	1 	12 	1 	have 	VB
Jer 	23 	20 	1 	13 	1 	executed 	VBN
Jer 	23 	20 	1 	14 	0 	,
Jer 	23 	20 	1 	15 	1 	and 	CC
Jer 	23 	20 	1 	16 	1 	till 	NN
Jer 	23 	20 	1 	17 	1 	he 	PRP
Jer 	23 	20 	1 	18 	1 	have 	VB
Jer 	23 	20 	1 	19 	1 	performed 	VBN
Jer 	23 	20 	1 	20 	1 	the 	DT
Jer 	23 	20 	1 	21 	1 	thoughts 	NNS
Jer 	23 	20 	1 	22 	1 	of 	IN
Jer 	23 	20 	1 	23 	1 	his 	PRP$
Jer 	23 	20 	1 	24 	1 	heart 	NN
Jer 	23 	20 	1 	25 	0 	:
Jer 	23 	20 	1 	26 	1 	in 	IN
Jer 	23 	20 	1 	27 	1 	the 	DT
Jer 	23 	20 	1 	28 	1 	latter 	NN
Jer 	23 	20 	1 	29 	1 	days 	NNS
Jer 	23 	20 	1 	30 	1 	ye 	NN
Jer 	23 	20 	1 	31 	1 	shall 	MD
Jer 	23 	20 	1 	32 	1 	consider 	VB
Jer 	23 	20 	1 	33 	1 	it 	PRP
Jer 	23 	20 	1 	34 	1 	perfectly 	RB
Jer 	23 	20 	1 	35 	0 	.
Jer 	23 	21 	1 	1 	1 	I 	PRP
Jer 	23 	21 	1 	2 	1 	have 	VB
Jer 	23 	21 	1 	3 	1 	not 	RB
Jer 	23 	21 	1 	4 	1 	sent 	NN
Jer 	23 	21 	1 	5 	1 	these 	DT
Jer 	23 	21 	1 	6 	1 	prophets 	NNS
Jer 	23 	21 	1 	7 	0 	,
Jer 	23 	21 	1 	8 	1 	yet 	RB
Jer 	23 	21 	1 	9 	1 	they 	PRP
Jer 	23 	21 	1 	10 	1 	ran 	NN
Jer 	23 	21 	1 	11 	0 	:
Jer 	23 	21 	1 	12 	1 	I 	PRP
Jer 	23 	21 	1 	13 	1 	have 	VB
Jer 	23 	21 	1 	14 	1 	not 	RB
Jer 	23 	21 	1 	15 	1 	spoken 	NN
Jer 	23 	21 	1 	16 	1 	to 	TO
Jer 	23 	21 	1 	17 	1 	them 	PRP
Jer 	23 	21 	1 	18 	0 	,
Jer 	23 	21 	1 	19 	1 	yet 	RB
Jer 	23 	21 	1 	20 	1 	they 	PRP
Jer 	23 	21 	1 	21 	1 	prophesied 	VBN
Jer 	23 	21 	1 	22 	0 	.
Jer 	23 	22 	1 	1 	1 	But 	CC
Jer 	23 	22 	1 	2 	1 	if 	IN
Jer 	23 	22 	1 	3 	1 	they 	PRP
Jer 	23 	22 	1 	4 	1 	had 	VBD
Jer 	23 	22 	1 	5 	1 	stood 	NN
Jer 	23 	22 	1 	6 	1 	in 	IN
Jer 	23 	22 	1 	7 	1 	my 	PRP$
Jer 	23 	22 	1 	8 	1 	counsel 	NN
Jer 	23 	22 	1 	9 	0 	,
Jer 	23 	22 	1 	10 	1 	and 	CC
Jer 	23 	22 	1 	11 	1 	had 	VBD
Jer 	23 	22 	1 	12 	1 	caused 	VBN
Jer 	23 	22 	1 	13 	1 	my 	PRP$
Jer 	23 	22 	1 	14 	1 	people 	NNS
Jer 	23 	22 	1 	15 	1 	to 	TO
Jer 	23 	22 	1 	16 	1 	hear 	NN
Jer 	23 	22 	1 	17 	1 	my 	PRP$
Jer 	23 	22 	1 	18 	1 	words 	NNS
Jer 	23 	22 	1 	19 	0 	,
Jer 	23 	22 	1 	20 	1 	then 	RB
Jer 	23 	22 	1 	21 	1 	they 	PRP
Jer 	23 	22 	1 	22 	1 	should 	MD
Jer 	23 	22 	1 	23 	1 	have 	VB
Jer 	23 	22 	1 	24 	1 	turned 	VBD
Jer 	23 	22 	1 	25 	1 	them 	PRP
Jer 	23 	22 	1 	26 	1 	from 	IN
Jer 	23 	22 	1 	27 	1 	their 	PRP$
Jer 	23 	22 	1 	28 	1 	evil 	NN
Jer 	23 	22 	1 	29 	1 	way 	NN
Jer 	23 	22 	1 	30 	0 	,
Jer 	23 	22 	1 	31 	1 	and 	CC
Jer 	23 	22 	1 	32 	1 	from 	IN
Jer 	23 	22 	1 	33 	1 	the 	DT
Jer 	23 	22 	1 	34 	1 	evil 	NN
Jer 	23 	22 	1 	35 	1 	of 	IN
Jer 	23 	22 	1 	36 	1 	their 	PRP$
Jer 	23 	22 	1 	37 	1 	doings 	NNS
Jer 	23 	22 	1 	38 	0 	.
Jer 	23 	23 	1 	1 	1 	Am 	NN
Jer 	23 	23 	1 	2 	1 	I 	PRP
Jer 	23 	23 	1 	3 	1 	a 	DT
Jer 	23 	23 	1 	4 	1 	God 	NNP
Jer 	23 	23 	1 	5 	1 	at 	IN
Jer 	23 	23 	1 	6 	1 	hand 	NN
Jer 	23 	23 	1 	7 	0 	,
Jer 	23 	23 	1 	8 	1 	saith 	NN
Jer 	23 	23 	1 	9 	1 	the 	DT
Jer 	23 	23 	1 	10 	1 	LORD 	NN
Jer 	23 	23 	1 	11 	0 	,
Jer 	23 	23 	1 	12 	1 	and 	CC
Jer 	23 	23 	1 	13 	1 	not 	RB
Jer 	23 	23 	1 	14 	1 	a 	DT
Jer 	23 	23 	1 	15 	1 	God 	NNP
Jer 	23 	23 	1 	16 	1 	afar 	NN
Jer 	23 	23 	1 	17 	1 	off 	IN
Jer 	23 	23 	1 	18 	0 	?
Jer 	23 	24 	1 	1 	1 	Can 	MD
Jer 	23 	24 	1 	2 	1 	any 	DT
Jer 	23 	24 	1 	3 	1 	hide 	NN
Jer 	23 	24 	1 	4 	1 	himself 	PRP
Jer 	23 	24 	1 	5 	1 	in 	IN
Jer 	23 	24 	1 	6 	1 	secret 	NN
Jer 	23 	24 	1 	7 	1 	places 	NNS
Jer 	23 	24 	1 	8 	1 	that 	IN
Jer 	23 	24 	1 	9 	1 	I 	PRP
Jer 	23 	24 	1 	10 	1 	shall 	MD
Jer 	23 	24 	1 	11 	1 	not 	RB
Jer 	23 	24 	1 	12 	1 	see 	VB
Jer 	23 	24 	1 	13 	1 	him 	PRP
Jer 	23 	24 	1 	14 	0 	?
Jer 	23 	24 	2 	1 	1 	saith 	NN
Jer 	23 	24 	2 	2 	1 	the 	DT
Jer 	23 	24 	2 	3 	1 	LORD 	NN
Jer 	23 	24 	2 	4 	0 	.
Jer 	23 	24 	3 	1 	1 	Do 	VB
Jer 	23 	24 	3 	2 	1 	not 	RB
Jer 	23 	24 	3 	3 	1 	I 	PRP
Jer 	23 	24 	3 	4 	1 	fill 	NN
Jer 	23 	24 	3 	5 	1 	heaven 	NN
Jer 	23 	24 	3 	6 	1 	and 	CC
Jer 	23 	24 	3 	7 	1 	earth 	NN
Jer 	23 	24 	3 	8 	0 	?
Jer 	23 	24 	4 	1 	1 	saith 	NN
Jer 	23 	24 	4 	2 	1 	the 	DT
Jer 	23 	24 	4 	3 	1 	LORD 	NN
Jer 	23 	24 	4 	4 	0 	.
Jer 	23 	25 	1 	1 	1 	I 	PRP
Jer 	23 	25 	1 	2 	1 	have 	VB
Jer 	23 	25 	1 	3 	1 	heard 	NN
Jer 	23 	25 	1 	4 	1 	what 	WP
Jer 	23 	25 	1 	5 	1 	the 	DT
Jer 	23 	25 	1 	6 	1 	prophets 	NNS
Jer 	23 	25 	1 	7 	1 	said 	VBD
Jer 	23 	25 	1 	8 	0 	,
Jer 	23 	25 	1 	9 	1 	that 	IN
Jer 	23 	25 	1 	10 	1 	prophesy 	NN
Jer 	23 	25 	1 	11 	1 	lies 	NNS
Jer 	23 	25 	1 	12 	1 	in 	IN
Jer 	23 	25 	1 	13 	1 	my 	PRP$
Jer 	23 	25 	1 	14 	1 	name 	NN
Jer 	23 	25 	1 	15 	0 	,
Jer 	23 	25 	1 	16 	1 	saying 	VBG
Jer 	23 	25 	1 	17 	0 	,
Jer 	23 	25 	1 	18 	1 	I 	PRP
Jer 	23 	25 	1 	19 	1 	have 	VB
Jer 	23 	25 	1 	20 	1 	dreamed 	VBN
Jer 	23 	25 	1 	21 	0 	,
Jer 	23 	25 	1 	22 	1 	I 	PRP
Jer 	23 	25 	1 	23 	1 	have 	VB
Jer 	23 	25 	1 	24 	1 	dreamed 	VBN
Jer 	23 	25 	1 	25 	0 	.
Jer 	23 	26 	1 	1 	1 	How 	WRB
Jer 	23 	26 	1 	2 	1 	long 	RB
Jer 	23 	26 	1 	3 	1 	shall 	MD
Jer 	23 	26 	1 	4 	1 	this 	DT
Jer 	23 	26 	1 	5 	1 	be 	VB
Jer 	23 	26 	1 	6 	1 	in 	IN
Jer 	23 	26 	1 	7 	1 	the 	DT
Jer 	23 	26 	1 	8 	1 	heart 	NN
Jer 	23 	26 	1 	9 	1 	of 	IN
Jer 	23 	26 	1 	10 	1 	the 	DT
Jer 	23 	26 	1 	11 	1 	prophets 	NNS
Jer 	23 	26 	1 	12 	1 	that 	IN
Jer 	23 	26 	1 	13 	1 	prophesy 	NN
Jer 	23 	26 	1 	14 	1 	lies 	NNS
Jer 	23 	26 	1 	15 	0 	?
Jer 	23 	26 	2 	1 	1 	yea 	NN
Jer 	23 	26 	2 	2 	0 	,
Jer 	23 	26 	2 	3 	1 	they 	PRP
Jer 	23 	26 	2 	4 	1 	are 	VBP
Jer 	23 	26 	2 	5 	1 	prophets 	NNS
Jer 	23 	26 	2 	6 	1 	of 	IN
Jer 	23 	26 	2 	7 	1 	the 	DT
Jer 	23 	26 	2 	8 	1 	deceit 	NN
Jer 	23 	26 	2 	9 	1 	of 	IN
Jer 	23 	26 	2 	10 	1 	their 	PRP$
Jer 	23 	26 	2 	11 	1 	own 	JJ
Jer 	23 	26 	2 	12 	1 	heart 	NN
Jer 	23 	26 	2 	13 	0 	;
Jer 	23 	27 	1 	1 	1 	Which 	WDT
Jer 	23 	27 	1 	2 	1 	think 	NN
Jer 	23 	27 	1 	3 	1 	to 	TO
Jer 	23 	27 	1 	4 	1 	cause 	NN
Jer 	23 	27 	1 	5 	1 	my 	PRP$
Jer 	23 	27 	1 	6 	1 	people 	NNS
Jer 	23 	27 	1 	7 	1 	to 	TO
Jer 	23 	27 	1 	8 	1 	forget 	NN
Jer 	23 	27 	1 	9 	1 	my 	PRP$
Jer 	23 	27 	1 	10 	1 	name 	NN
Jer 	23 	27 	1 	11 	1 	by 	IN
Jer 	23 	27 	1 	12 	1 	their 	PRP$
Jer 	23 	27 	1 	13 	1 	dreams 	NNS
Jer 	23 	27 	1 	14 	1 	which 	WDT
Jer 	23 	27 	1 	15 	1 	they 	PRP
Jer 	23 	27 	1 	16 	1 	tell 	NN
Jer 	23 	27 	1 	17 	1 	every 	DT
Jer 	23 	27 	1 	18 	1 	man 	NN
Jer 	23 	27 	1 	19 	1 	to 	TO
Jer 	23 	27 	1 	20 	1 	his 	PRP$
Jer 	23 	27 	1 	21 	1 	neighbour 	NN
Jer 	23 	27 	1 	22 	0 	,
Jer 	23 	27 	1 	23 	1 	as 	IN
Jer 	23 	27 	1 	24 	1 	their 	PRP$
Jer 	23 	27 	1 	25 	1 	fathers 	NNS
Jer 	23 	27 	1 	26 	1 	have 	VB
Jer 	23 	27 	1 	27 	1 	forgotten 	NNS
Jer 	23 	27 	1 	28 	1 	my 	PRP$
Jer 	23 	27 	1 	29 	1 	name 	NN
Jer 	23 	27 	1 	30 	1 	for 	IN
Jer 	23 	27 	1 	31 	1 	Baal 	NN
Jer 	23 	27 	1 	32 	0 	.
Jer 	23 	28 	1 	1 	1 	The 	DT
Jer 	23 	28 	1 	2 	1 	prophet 	NN
Jer 	23 	28 	1 	3 	1 	that 	IN
Jer 	23 	28 	1 	4 	1 	hath 	NN
Jer 	23 	28 	1 	5 	1 	a 	DT
Jer 	23 	28 	1 	6 	1 	dream 	NN
Jer 	23 	28 	1 	7 	0 	,
Jer 	23 	28 	1 	8 	1 	let 	VB
Jer 	23 	28 	1 	9 	1 	him 	PRP
Jer 	23 	28 	1 	10 	1 	tell 	NN
Jer 	23 	28 	1 	11 	1 	a 	DT
Jer 	23 	28 	1 	12 	1 	dream 	NN
Jer 	23 	28 	1 	13 	0 	;
Jer 	23 	28 	1 	14 	1 	and 	CC
Jer 	23 	28 	1 	15 	1 	he 	PRP
Jer 	23 	28 	1 	16 	1 	that 	IN
Jer 	23 	28 	1 	17 	1 	hath 	NN
Jer 	23 	28 	1 	18 	1 	my 	PRP$
Jer 	23 	28 	1 	19 	1 	word 	NN
Jer 	23 	28 	1 	20 	0 	,
Jer 	23 	28 	1 	21 	1 	let 	VB
Jer 	23 	28 	1 	22 	1 	him 	PRP
Jer 	23 	28 	1 	23 	1 	speak 	NN
Jer 	23 	28 	1 	24 	1 	my 	PRP$
Jer 	23 	28 	1 	25 	1 	word 	NN
Jer 	23 	28 	1 	26 	1 	faithfully 	RB
Jer 	23 	28 	1 	27 	0 	.
Jer 	23 	28 	2 	1 	1 	What 	WP
Jer 	23 	28 	2 	2 	1 	is 	VBZ
Jer 	23 	28 	2 	3 	1 	the 	DT
Jer 	23 	28 	2 	4 	1 	chaff 	NN
Jer 	23 	28 	2 	5 	1 	to 	TO
Jer 	23 	28 	2 	6 	1 	the 	DT
Jer 	23 	28 	2 	7 	1 	wheat 	NN
Jer 	23 	28 	2 	8 	0 	?
Jer 	23 	28 	3 	1 	1 	saith 	NN
Jer 	23 	28 	3 	2 	1 	the 	DT
Jer 	23 	28 	3 	3 	1 	LORD 	NN
Jer 	23 	28 	3 	4 	0 	.
Jer 	23 	29 	1 	1 	1 	Is 	NN
Jer 	23 	29 	1 	2 	1 	not 	RB
Jer 	23 	29 	1 	3 	1 	my 	PRP$
Jer 	23 	29 	1 	4 	1 	word 	NN
Jer 	23 	29 	1 	5 	1 	like 	IN
Jer 	23 	29 	1 	6 	1 	as 	IN
Jer 	23 	29 	1 	7 	1 	a 	DT
Jer 	23 	29 	1 	8 	1 	fire 	NN
Jer 	23 	29 	1 	9 	0 	?
Jer 	23 	29 	2 	1 	1 	saith 	NN
Jer 	23 	29 	2 	2 	1 	the 	DT
Jer 	23 	29 	2 	3 	1 	LORD 	NN
Jer 	23 	29 	2 	4 	0 	;
Jer 	23 	29 	2 	5 	1 	and 	CC
Jer 	23 	29 	2 	6 	1 	like 	IN
Jer 	23 	29 	2 	7 	1 	a 	DT
Jer 	23 	29 	2 	8 	1 	hammer 	NN
Jer 	23 	29 	2 	9 	1 	that 	IN
Jer 	23 	29 	2 	10 	1 	breaketh 	NN
Jer 	23 	29 	2 	11 	1 	the 	DT
Jer 	23 	29 	2 	12 	1 	rock 	NN
Jer 	23 	29 	2 	13 	1 	in 	IN
Jer 	23 	29 	2 	14 	1 	pieces 	NNS
Jer 	23 	29 	2 	15 	0 	?
Jer 	23 	30 	1 	1 	1 	Therefore 	RB
Jer 	23 	30 	1 	2 	0 	,
Jer 	23 	30 	1 	3 	1 	behold 	NN
Jer 	23 	30 	1 	4 	0 	,
Jer 	23 	30 	1 	5 	1 	I 	PRP
Jer 	23 	30 	1 	6 	1 	am 	VBP
Jer 	23 	30 	1 	7 	1 	against 	IN
Jer 	23 	30 	1 	8 	1 	the 	DT
Jer 	23 	30 	1 	9 	1 	prophets 	NNS
Jer 	23 	30 	1 	10 	0 	,
Jer 	23 	30 	1 	11 	1 	saith 	NN
Jer 	23 	30 	1 	12 	1 	the 	DT
Jer 	23 	30 	1 	13 	1 	LORD 	NN
Jer 	23 	30 	1 	14 	0 	,
Jer 	23 	30 	1 	15 	1 	that 	IN
Jer 	23 	30 	1 	16 	1 	steal 	NN
Jer 	23 	30 	1 	17 	1 	my 	PRP$
Jer 	23 	30 	1 	18 	1 	words 	NNS
Jer 	23 	30 	1 	19 	1 	every 	DT
Jer 	23 	30 	1 	20 	1 	one 	CD
Jer 	23 	30 	1 	21 	1 	from 	IN
Jer 	23 	30 	1 	22 	1 	his 	PRP$
Jer 	23 	30 	1 	23 	1 	neighbour 	NN
Jer 	23 	30 	1 	24 	0 	.
Jer 	23 	31 	1 	1 	1 	Behold 	NN
Jer 	23 	31 	1 	2 	0 	,
Jer 	23 	31 	1 	3 	1 	I 	PRP
Jer 	23 	31 	1 	4 	1 	am 	VBP
Jer 	23 	31 	1 	5 	1 	against 	IN
Jer 	23 	31 	1 	6 	1 	the 	DT
Jer 	23 	31 	1 	7 	1 	prophets 	NNS
Jer 	23 	31 	1 	8 	0 	,
Jer 	23 	31 	1 	9 	1 	saith 	NN
Jer 	23 	31 	1 	10 	1 	the 	DT
Jer 	23 	31 	1 	11 	1 	LORD 	NN
Jer 	23 	31 	1 	12 	0 	,
Jer 	23 	31 	1 	13 	1 	that 	IN
Jer 	23 	31 	1 	14 	1 	use 	NN
Jer 	23 	31 	1 	15 	1 	their 	PRP$
Jer 	23 	31 	1 	16 	1 	tongues 	NNS
Jer 	23 	31 	1 	17 	0 	,
Jer 	23 	31 	1 	18 	1 	and 	CC
Jer 	23 	31 	1 	19 	1 	say 	VB
Jer 	23 	31 	1 	20 	0 	,
Jer 	23 	31 	1 	21 	1 	He 	PRP
Jer 	23 	31 	1 	22 	1 	saith 	NN
Jer 	23 	31 	1 	23 	0 	.
Jer 	23 	32 	1 	1 	1 	Behold 	NN
Jer 	23 	32 	1 	2 	0 	,
Jer 	23 	32 	1 	3 	1 	I 	PRP
Jer 	23 	32 	1 	4 	1 	am 	VBP
Jer 	23 	32 	1 	5 	1 	against 	IN
Jer 	23 	32 	1 	6 	1 	them 	PRP
Jer 	23 	32 	1 	7 	1 	that 	IN
Jer 	23 	32 	1 	8 	1 	prophesy 	NN
Jer 	23 	32 	1 	9 	1 	false 	JJ
Jer 	23 	32 	1 	10 	1 	dreams 	NNS
Jer 	23 	32 	1 	11 	0 	,
Jer 	23 	32 	1 	12 	1 	saith 	NN
Jer 	23 	32 	1 	13 	1 	the 	DT
Jer 	23 	32 	1 	14 	1 	LORD 	NN
Jer 	23 	32 	1 	15 	0 	,
Jer 	23 	32 	1 	16 	1 	and 	CC
Jer 	23 	32 	1 	17 	1 	do 	VB
Jer 	23 	32 	1 	18 	1 	tell 	NN
Jer 	23 	32 	1 	19 	1 	them 	PRP
Jer 	23 	32 	1 	20 	0 	,
Jer 	23 	32 	1 	21 	1 	and 	CC
Jer 	23 	32 	1 	22 	1 	cause 	NN
Jer 	23 	32 	1 	23 	1 	my 	PRP$
Jer 	23 	32 	1 	24 	1 	people 	NNS
Jer 	23 	32 	1 	25 	1 	to 	TO
Jer 	23 	32 	1 	26 	1 	err 	NN
Jer 	23 	32 	1 	27 	1 	by 	IN
Jer 	23 	32 	1 	28 	1 	their 	PRP$
Jer 	23 	32 	1 	29 	1 	lies 	NNS
Jer 	23 	32 	1 	30 	0 	,
Jer 	23 	32 	1 	31 	1 	and 	CC
Jer 	23 	32 	1 	32 	1 	by 	IN
Jer 	23 	32 	1 	33 	1 	their 	PRP$
Jer 	23 	32 	1 	34 	1 	lightness 	NN
Jer 	23 	32 	1 	35 	0 	;
Jer 	23 	32 	1 	36 	1 	yet 	RB
Jer 	23 	32 	1 	37 	1 	I 	PRP
Jer 	23 	32 	1 	38 	1 	sent 	NN
Jer 	23 	32 	1 	39 	1 	them 	PRP
Jer 	23 	32 	1 	40 	1 	not 	RB
Jer 	23 	32 	1 	41 	0 	,
Jer 	23 	32 	1 	42 	1 	nor 	CC
Jer 	23 	32 	1 	43 	1 	commanded 	VBN
Jer 	23 	32 	1 	44 	1 	them 	PRP
Jer 	23 	32 	1 	45 	0 	:
Jer 	23 	32 	1 	46 	1 	therefore 	RB
Jer 	23 	32 	1 	47 	1 	they 	PRP
Jer 	23 	32 	1 	48 	1 	shall 	MD
Jer 	23 	32 	1 	49 	1 	not 	RB
Jer 	23 	32 	1 	50 	1 	profit 	NN
Jer 	23 	32 	1 	51 	1 	this 	DT
Jer 	23 	32 	1 	52 	1 	people 	NNS
Jer 	23 	32 	1 	53 	1 	at 	IN
Jer 	23 	32 	1 	54 	1 	all 	DT
Jer 	23 	32 	1 	55 	0 	,
Jer 	23 	32 	1 	56 	1 	saith 	NN
Jer 	23 	32 	1 	57 	1 	the 	DT
Jer 	23 	32 	1 	58 	1 	LORD 	NN
Jer 	23 	32 	1 	59 	0 	.
Jer 	23 	33 	1 	1 	1 	And 	CC
Jer 	23 	33 	1 	2 	1 	when 	WRB
Jer 	23 	33 	1 	3 	1 	this 	DT
Jer 	23 	33 	1 	4 	1 	people 	NNS
Jer 	23 	33 	1 	5 	0 	,
Jer 	23 	33 	1 	6 	1 	or 	CC
Jer 	23 	33 	1 	7 	1 	the 	DT
Jer 	23 	33 	1 	8 	1 	prophet 	NN
Jer 	23 	33 	1 	9 	0 	,
Jer 	23 	33 	1 	10 	1 	or 	CC
Jer 	23 	33 	1 	11 	1 	a 	DT
Jer 	23 	33 	1 	12 	1 	priest 	NN
Jer 	23 	33 	1 	13 	0 	,
Jer 	23 	33 	1 	14 	1 	shall 	MD
Jer 	23 	33 	1 	15 	1 	ask 	NN
Jer 	23 	33 	1 	16 	1 	thee 	NN
Jer 	23 	33 	1 	17 	0 	,
Jer 	23 	33 	1 	18 	1 	saying 	VBG
Jer 	23 	33 	1 	19 	0 	,
Jer 	23 	33 	1 	20 	1 	What 	WP
Jer 	23 	33 	1 	21 	1 	is 	VBZ
Jer 	23 	33 	1 	22 	1 	the 	DT
Jer 	23 	33 	1 	23 	1 	burden 	NN
Jer 	23 	33 	1 	24 	1 	of 	IN
Jer 	23 	33 	1 	25 	1 	the 	DT
Jer 	23 	33 	1 	26 	1 	LORD 	NN
Jer 	23 	33 	1 	27 	0 	?
Jer 	23 	33 	2 	1 	1 	thou 	NN
Jer 	23 	33 	2 	2 	1 	shalt 	NN
Jer 	23 	33 	2 	3 	1 	then 	RB
Jer 	23 	33 	2 	4 	1 	say 	VB
Jer 	23 	33 	2 	5 	1 	unto 	NN
Jer 	23 	33 	2 	6 	1 	them 	PRP
Jer 	23 	33 	2 	7 	0 	,
Jer 	23 	33 	2 	8 	1 	What 	WP
Jer 	23 	33 	2 	9 	1 	burden 	NN
Jer 	23 	33 	2 	10 	0 	?
Jer 	23 	33 	3 	1 	1 	I 	PRP
Jer 	23 	33 	3 	2 	1 	will 	MD
Jer 	23 	33 	3 	3 	1 	even 	RB
Jer 	23 	33 	3 	4 	1 	forsake 	NN
Jer 	23 	33 	3 	5 	1 	you 	PRP
Jer 	23 	33 	3 	6 	0 	,
Jer 	23 	33 	3 	7 	1 	saith 	NN
Jer 	23 	33 	3 	8 	1 	the 	DT
Jer 	23 	33 	3 	9 	1 	LORD 	NN
Jer 	23 	33 	3 	10 	0 	.
Jer 	23 	34 	1 	1 	1 	And 	CC
Jer 	23 	34 	1 	2 	1 	as 	IN
Jer 	23 	34 	1 	3 	1 	for 	IN
Jer 	23 	34 	1 	4 	1 	the 	DT
Jer 	23 	34 	1 	5 	1 	prophet 	NN
Jer 	23 	34 	1 	6 	0 	,
Jer 	23 	34 	1 	7 	1 	and 	CC
Jer 	23 	34 	1 	8 	1 	the 	DT
Jer 	23 	34 	1 	9 	1 	priest 	NN
Jer 	23 	34 	1 	10 	0 	,
Jer 	23 	34 	1 	11 	1 	and 	CC
Jer 	23 	34 	1 	12 	1 	the 	DT
Jer 	23 	34 	1 	13 	1 	people 	NNS
Jer 	23 	34 	1 	14 	0 	,
Jer 	23 	34 	1 	15 	1 	that 	IN
Jer 	23 	34 	1 	16 	1 	shall 	MD
Jer 	23 	34 	1 	17 	1 	say 	VB
Jer 	23 	34 	1 	18 	0 	,
Jer 	23 	34 	1 	19 	1 	The 	DT
Jer 	23 	34 	1 	20 	1 	burden 	NN
Jer 	23 	34 	1 	21 	1 	of 	IN
Jer 	23 	34 	1 	22 	1 	the 	DT
Jer 	23 	34 	1 	23 	1 	LORD 	NN
Jer 	23 	34 	1 	24 	0 	,
Jer 	23 	34 	1 	25 	1 	I 	PRP
Jer 	23 	34 	1 	26 	1 	will 	MD
Jer 	23 	34 	1 	27 	1 	even 	RB
Jer 	23 	34 	1 	28 	1 	punish 	NN
Jer 	23 	34 	1 	29 	1 	that 	IN
Jer 	23 	34 	1 	30 	1 	man 	NN
Jer 	23 	34 	1 	31 	1 	and 	CC
Jer 	23 	34 	1 	32 	1 	his 	PRP$
Jer 	23 	34 	1 	33 	1 	house 	NN
Jer 	23 	34 	1 	34 	0 	.
Jer 	23 	35 	1 	1 	1 	Thus 	RB
